Country,Description,Designation,Points,Price,State,Region_1,Region_2,Taster_Name,Taster_Twitter,Title,Variety,Winery,Website
US,"The most recent planting at the estate vineyard gets its own designate. It's 100% Dijon 777 clone, and the flavors push stem and rock and forest floor front and center. For some tasters, that's enough; for others, a bit more actual fruit would be welcome. Right now it's a stiff, herbal wine that's already showing signs of drying out.","Bailey Block",87,40,Oregon,McMinnville,"Willamette Valley","Paul Gregutt",@paulgwine ,"Youngberg Hill Vineyards 2014 Bailey Block Pinot Noir (McMinnville)","Pinot Noir","Youngberg Hill Vineyards",www.youngberghill.com
US,"The production of this nationally-distributed wine almost doubled this vintage, making it one of the most visible Oregon Pinots in the country. It's medium bodied and offers good varietal character, but there is a slight off-note on the nose, which carries through the finish, albeit subtly.",Estate,87,32,Oregon,"Willamette Valley","Willamette Valley","Paul Gregutt",@paulgwine ,"Willamette Valley Vineyards 2015 Estate Pinot Noir (Willamette Valley)","Pinot Noir","Willamette Valley Vineyards",www.wvv.com
US,"The Red Hills Estate bottling sends a spicy note sailing out of the glass, with a pleasing follow-up of red currant, cherry, cinnamon and vanilla. Medium-bodied and displaying a core of tart fruit, this tails off into a tannic finish that needs a bit more polish.","Red Hills Estate",87,85,Oregon,"Dundee Hills","Willamette Valley","Paul Gregutt",@paulgwine ,"Archery Summit 2004 Red Hills Estate Pinot Noir (Dundee Hills)","Pinot Noir","Archery Summit",www.archerysummit.com
US,"The RR wines receive special packaging, but little technical information is provided. Though this is a 2013, it's of a piece with the winery's 2014 Pinots, which is to say that lemony acids and a plethora of herbal components overshadow the fruit. There are hints of wild berry, and a finish with light suggestions of chocolate.",RR,87,79,Oregon,"Ribbon Ridge","Willamette Valley","Paul Gregutt",@paulgwine ,"Chehalem 2013 RR Pinot Noir (Ribbon Ridge)","Pinot Noir",Chehalem,www.chehalemwines.com
US,"The second release of Springhill's Mer Vin (sea wine) Pinot Noir is fruit-driven, and leaves an impression of sweetness along with the fruit flavors of strawberry jam. Powdered sugar and brown sugar and cream are evident, making for a pleasant, forward, easy-drinking wine for near-term enjoyment.","Mer Vin",87,40,Oregon,"Willamette Valley","Willamette Valley","Paul Gregutt",@paulgwine ,"Springhill Cellars 2006 Mer Vin Pinot Noir (Willamette Valley)","Pinot Noir","Springhill Cellars",www.springhillcellars.com
US,"The see-through strawberry color announces the lightness of the vintage. But it smells attractive and pleasant, with cedar and briar. In the mouth, it runs along a tart, lean line, again a reflection on the year. There's some Burgundian elegance, but only minimal depth of fruit. Overall a pretty wine best for drinking with food.","Rion Reserve",87,38,Oregon,Oregon,"Oregon Other","Michael Schachner",@wineschach,"Chehalem 1997 Rion Reserve Pinot Noir (Oregon)","Pinot Noir",Chehalem,www.chehalemwines.com
US,"The Stoller bottling from Chehalem shows some dark, musky flavors, with black cherry fruit wrapped around whiffs of smoke and the commonly found Oregon notes of tomato leaf and bud. Despite its immediate impact, it falls a bit light in the back end, and does not have quite enough weight to support the thick tannins.","Stoller Vineyard",87,44,Oregon,"Dundee Hills","Willamette Valley","Paul Gregutt",@paulgwine ,"Chehalem 2005 Stoller Vineyard Pinot Noir (Dundee Hills)","Pinot Noir",Chehalem,www.chehalemwines.com
US,"There's a delicate cherry blossom perfume that carries throughout this Pinot Noir, mingling with hints of smoke and a palate that's crisp and bright displaying red plum and sour cherry flavors. Medium bodied in style, it's accented with delicate vanilla and spice notes, and soft tannins amongst a moderately long, dusty finish.",NULL,87,24,"New York","Finger Lakes","Finger Lakes","Anna Lee C. Iijima",NULL,"Hazlitt 1852 Vineyards 2010 Pinot Noir (Finger Lakes)","Pinot Noir","Hazlitt 1852 Vineyards",www.hazlitt1852.com
US,"There's a dusty, musty note to this wine that mutes it and doesn't blow off, even after a long time in the glass. The underlying Pinot seems fine. It's dry and silky and elegant, with cherry and smoky oak flavors. Hard to predict its future.","Devil's Gulch Vineyard",87,55,California,"Marin County","North Coast",NULL,NULL,"Dutton-Goldfield 2006 Devil's Gulch Vineyard Pinot Noir (Marin County)","Pinot Noir",Dutton-Goldfield,www.duttongoldfield.com
US,"There's a reduced, concentrated effect to this wine, a bold expression of the variety rich in tobacco and black tea, the fruit bittersweet and elusive. Tightly wound, it benefits from air and time in the glass, and will please a Cabernet lover's palate most of all.","V Collection",87,50,California,Carneros,Napa-Sonoma,"Virginie Boone",@vboone,"Napa Cellars 2013 V Collection Pinot Noir (Carneros)","Pinot Noir","Napa Cellars",www.napacellars.com
US,"These old vines produce a powerful wine, that retains strong flavors of stem and earth despite the extra ripeness in 2012. The red berry fruit slides into suggestions of tomato juice.","Tualatin Estate",87,55,Oregon,"Willamette Valley","Willamette Valley","Paul Gregutt",@paulgwine ,"Willamette Valley Vineyards 2012 Tualatin Estate Pinot Noir (Willamette Valley)","Pinot Noir","Willamette Valley Vineyards",www.wvv.com
US,"This bottling is curiously at odds with the winery's other 2011 single-vineyard Pinots. It's less ripe, with a mushroomy earthiness alongside flavors of raspberries and pomegranates. You might call that Burgundian, but it does cut down on the wine's opulence, and seems to limit ageability.","Stiling Vineyard",87,50,California,"Russian River Valley",Sonoma,NULL,NULL,"Gary Farrell 2011 Stiling Vineyard Pinot Noir (Russian River Valley)","Pinot Noir","Gary Farrell",www.garyfarrellwines.com
US,"This bottling was supervised by retired Tualatin founder Bill Fuller. It saw 80% new oak, and barrel flavors dominate the palate. Big bursts of vanilla and tobacco somewhat mask the light cherry fruit, giving the impression that the wine is a little out of balance.",Fuller,87,100,Oregon,"Willamette Valley","Willamette Valley","Paul Gregutt",@paulgwine ,"Willamette Valley Vineyards 2012 Fuller Pinot Noir (Willamette Valley)","Pinot Noir","Willamette Valley Vineyards",www.wvv.com
US,"This is a good Pinot Noir that's full-bodied, dry and silky in the mouth, with crisp acidity. It shows raspberry, cola and green tea flavors. Hard to predict if it has a future, so drink now–2014.","Toyon Farm",87,54,California,Carneros,Napa-Sonoma,NULL,NULL,"Saintsbury 2010 Toyon Farm Pinot Noir (Carneros)","Pinot Noir",Saintsbury,www.saintsbury.com
US,"This is chewy and tannic, with sharp edges around cranberry fruit. It's blocky and one-dimensional, but solid and substantial. If Pinot Noir can ever be a steak wine, this is it. A touch of anise and coffee winds it down through the finish.",Cuvée,87,35,Oregon,"Willamette Valley","Willamette Valley","Paul Gregutt",@paulgwine ,"Youngberg Hill Vineyards 2013 Cuvée Pinot Noir (Willamette Valley)","Pinot Noir","Youngberg Hill Vineyards",www.youngberghill.com
US,"This is Goldeneye's basic appellation Pinot. It's fairly rich in cherries, raspberries, cola, red currant, licorice and sandalwood, with an elegantly crisp mouthfeel. But it lacks excitement, especially at this price. Drink now.",NULL,87,58,California,"Anderson Valley",NULL,NULL,NULL,"Goldeneye 2007 Pinot Noir (Anderson Valley)","Pinot Noir",Goldeneye,www.goldeneyewinery.com
US,"This is the winery's low production barrel selection reserve. It shows big, zingy acidity and spicy, jammy flavors of raspberries and cherries, and is totally dry. The alcohol is refreshingly low. Tastes a bit direct now. Give it until early 2011 to calm down.",Dionysus,87,55,California,"Arroyo Grande Valley","Central Coast",NULL,NULL,"Perbacco Cellars 2007 Dionysus Pinot Noir (Arroyo Grande Valley)","Pinot Noir","Perbacco Cellars",www.perbaccocellars.com
US,"This is zesty and bright, bearing puckery pomegranate and red berry flavors, with an element of briny, umami-laden goodness that brings truffles and smoked nuts to mind. Soft tannins lead to a sour-cherry-flavored finish that's flecked with notes of herbs and dried leaves.",NULL,87,16,"New York","Finger Lakes","Finger Lakes","Anna Lee C. Iijima",NULL,"Six Mile Creek 2010 Pinot Noir (Finger Lakes)","Pinot Noir","Six Mile Creek",www.sixmilecreek.com
US,"This medium-weight Pinot Noir has a whiff of the chicken yard among its aromas, but the well-ripened cherry fruit at the core more than compensates. There's a hint of peach-skin phenolics, and the finish has enough stuffing to keep from fading too quickly. A good sipper for the near term.",NULL,87,24,Oregon,"Willamette Valley","Willamette Valley","Paul Gregutt",@paulgwine ,"Silvan Ridge 2012 Pinot Noir (Willamette Valley)","Pinot Noir","Silvan Ridge",www.silvanridge.com
US,"This Pinot comes from a small block in the estate vineyard, on the Napa side of Carneros. Right out of the bottle, it's very dry and acidic, marked by fresh, jammy raspberry and cherry flavors. All indications point to the cellar, except for a funkiness that may become more pronounced with age. It's risky, but try holding through 2016.","Clonal Series Block 405",87,55,California,Carneros,Napa-Sonoma,NULL,NULL,"Domaine Carneros 2010 Clonal Series Block 405 Pinot Noir (Carneros)","Pinot Noir","Domaine Carneros",www.domaine.com
US,"This single-vineyard selection brings black cherry and graham cracker flavors, with a background of stem and herb. Somewhat muted, it could benefit holding to 2017–2018 in bottle.","Falcon Glen Vineyard",87,36,Oregon,"Willamette Valley","Willamette Valley","Paul Gregutt",@paulgwine ,"Silvan Ridge 2013 Falcon Glen Vineyard Pinot Noir (Willamette Valley)","Pinot Noir","Silvan Ridge",www.silvanridge.com
US,"This wine is medium-bodied, with slightly briny flavors of cherry, earth and herb. It's balanced and holds interest, with a clear emphasis on the herbal aspect of Oregon Pinot Noir.",Estate,87,30,Oregon,"Willamette Valley","Willamette Valley","Paul Gregutt",@paulgwine ,"Willamette Valley Vineyards 2010 Estate Pinot Noir (Willamette Valley)","Pinot Noir","Willamette Valley Vineyards",www.wvv.com
US,"Very rich and fruit-forward in currants, cola, cedar and figs, with an exotic complexity suggesting dried dates and figs. Delicious, but a bit full-bodied and heavy. Could develop.","Cargasacchi Vineyard",87,50,California,"Sta. Rita Hills","Central Coast",NULL,NULL,"Loring Wine Company 2007 Cargasacchi Vineyard Pinot Noir (Sta. Rita Hills)","Pinot Noir","Loring Wine Company",www.loringwinecompany.com
US,"You can taste the racy acidity and minerality of the cool Sonoma Coast in this silky, bone-dry Pinot. The cola, cherry, raspberry and spice flavors are pretty and polished. This is a good price for a coastal Pinot of this elegance.",NULL,87,18,California,"Sonoma Coast",Sonoma,NULL,NULL,"Sebastiani 2006 Pinot Noir (Sonoma Coast)","Pinot Noir",Sebastiani,www.sebastiani.com
US,"A bit thin and astringent, yet with a powerful, clear focus that conjures up straight cranberry fruit flavors. Baking spices and a hint of cocoa penetrate through the hard shell of acid and tannin. Needs more time.","Jordan Block",86,40,Oregon,McMinnville,"Willamette Valley","Paul Gregutt",@paulgwine ,"Youngberg Hill Vineyards 2007 Jordan Block Pinot Noir (McMinnville)","Pinot Noir","Youngberg Hill Vineyards",www.youngberghill.com
US,"A fairly simple Pinot Noir that's a little one-dimensional, but shows nice Pinot-esque structure. Dry and silky, it features cherry, currant, cola and spice flavors.",NULL,86,26,California,"Santa Barbara County","Central Coast",NULL,NULL,"Lane Tanner 2006 Pinot Noir (Santa Barbara County)","Pinot Noir","Lane Tanner",www.sbwines.com/LaneTannerNews.html
US,"A gentle, easy Pinot, showing a finely dry, silky texture and ripe flavors of cherry and raspberry jam. Drink now.",Reserve,86,20,California,"Santa Barbara County","Central Coast",NULL,NULL,"Castoro Cellars 2006 Reserve Pinot Noir (Santa Barbara County)","Pinot Noir","Castoro Cellars",www.castorocellars.com
US,"A good wine, dry and complex, but a shade too ripe, showing raisin, prune and date flavors. Drink now.","Russell Family Vineyard",86,50,California,"Paso Robles","Central Coast",NULL,NULL,"Loring Wine Company 2012 Russell Family Vineyard Pinot Noir (Paso Robles)","Pinot Noir","Loring Wine Company",www.loringwinecompany.com
US,"A little too soft and one-dimensional, but with enough polish and complexity that it rises to white-tablecloth status. The cherry, red raspberry, cola and carob flavors have a smoky oak edge.",NULL,86,25,California,"Santa Barbara County","Central Coast",NULL,NULL,"Taz 2005 Pinot Noir (Santa Barbara County)","Pinot Noir",Taz,www.tazvineyards.com
US,"A mix of blueberry, blackberry and cherry fruit can't completely mask the earthy, stemmy streak that runs through this wine. Reductive and tight, it will require substantial airing to open up.",Estate,86,35,Oregon,"Willamette Valley",NULL,"Paul Gregutt",@paulgwine ,"Carlton Cellars 2012 Estate Pinot Noir","Pinot Noir","Carlton Cellars",www.carltoncellars.com
US,"A rusty minerality shows on the nose of this bottling alongside dried cranberry, hibiscus and an earthy streak of crushed slate. It's lightly bodied on the sip, with somewhat sweet cranberry and pomegranate-fruit flavors, lifted by clove dust.",NULL,86,23,California,Monterey,"Central Coast","Matt Kettmann",@mattkettmann,"La Crema 2015 Pinot Noir (Monterey)","Pinot Noir","La Crema",www.lacrema.com
US,"Actress Drew Barrymore's project produces a respectable wine in this bottling, with light aromas of red berry, pomegranate, allspice and a touch of graphite. The palate is equally dainty, with sagebrush, elderberry fruit and an orange-rind tang.","Drew's Blend",86,28,California,Monterey,"Central Coast","Matt Kettmann",@mattkettmann,"Carmel Road 2013 Drew's Blend Pinot Noir (Monterey)","Pinot Noir","Carmel Road",www.carmelroad.com
